user_id,posted,item_id,recommend,sentiment_analysis
macrev,16-11-2015,104900,True,2
nelso,26-12-2013,212680,True,0
MADxMADxMARIO,03-08-2013,570,True,0
MADxMADxMARIO,23-11-2014,232430,True,2
MadTheck,23-04-2015,105600,True,2
adam_mer0011,18-07-2014,440,True,2
MadameMcThunder,10-07-2014,105600,True,2
MadameMcThunder,10-07-2014,227300,True,2
MadameMcThunder,10-07-2014,72850,True,0
MadameMcThunder,10-07-2014,8930,True,0
76561198036902336,13-04-2015,570,True,2
ZakGod09,10-01-2014,200210,False,1
maddogreilly999,12-10-2012,204360,True,2
maddogreilly999,14-04-2012,65800,True,2
MaddyS99,12-12-2014,105600,True,2
MaddyS99,25-09-2014,224540,True,2
madengineer,27-02-2015,244160,True,2
madengineer,27-02-2015,39200,False,2
madengineer,05-02-2014,440,True,1
madgreg,04-06-2015,356510,True,2
76561198042944630,03-07-2015,339800,True,2
Born_of_Fire,25-01-2014,231740,True,0
Born_of_Fire,14-12-2013,211820,True,2
76561198060473341,04-09-2015,209650,False,0
76561198060473341,13-01-2014,72850,True,2
Moba42,17-08-2014,440,True,2
76561197998095312,15-02-2015,298630,True,1
76561198080460427,24-10-2014,230410,True,2
76561198080460427,08-11-2015,209870,True,2
Magic_Carp,30-04-2015,322170,True,2
Hugh-Mungus,28-07-2014,262410,True,2
Hugh-Mungus,27-07-2014,304930,True,2
Hugh-Mungus,27-07-2014,248570,False,1
Hugh-Mungus,27-07-2014,105600,True,2
Hugh-Mungus,27-07-2014,440,True,1
Hugh-Mungus,27-07-2014,228940,True,2
Hugh-Mungus,25-07-2014,11020,True,2
76561198043922525,17-05-2014,248820,True,0
76561198034156056,27-12-2011,105600,True,2
76561198034156056,27-02-2011,63200,True,2
76561198034156056,20-07-2012,35700,True,2
76561198034156056,17-08-2011,107100,True,2
76561198034156056,03-07-2011,24980,True,2
76561198034156056,03-07-2011,17460,True,2
Powa_MaGix,28-11-2015,730,True,1
Powa_MaGix,29-04-2014,219190,True,2
mmaddogtm,21-05-2014,221640,True,2
mmaddogtm,03-03-2013,570,True,1
mmaddogtm,02-07-2014,204530,True,2
mmaddogtm,21-05-2014,224760,True,2
mmaddogtm,12-09-2014,233150,True,1
mmaddogtm,01-06-2014,245550,True,0
mmaddogtm,12-09-2014,239030,True,2
76561198054837119,23-09-2015,730,True,2
76561198048022041,08-03-2014,238320,True,2
76561198048022041,02-11-2015,274940,True,2
76561198048022041,19-08-2012,440,True,0
76561198080651606,19-02-2014,43160,True,2
76561198080651606,05-09-2014,3920,True,0
76561198080651606,05-12-2013,203770,True,2
76561198080651606,26-11-2013,242050,True,1
mahj-,24-08-2014,730,True,1
mahj-,20-05-2013,570,True,2
chooves,06-02-2014,570,True,2
chooves,03-12-2013,4000,True,2
CantTellMeNothin,28-12-2012,55230,True,2
76561198096670934,20-05-2014,236390,True,2
76561198096670934,15-04-2015,70000,True,0
Dampflok,14-09-2014,39510,True,1
Dampflok,14-09-2014,244850,True,2
76561198067161818,28-12-2015,413850,True,1
76561198099702159,02-10-2014,215470,True,0
76561198045973971,20-12-2013,219640,True,2
76561198093272537,24-01-2014,210770,True,1
76561198049937609,25-11-2015,344740,True,0
76561198049937609,20-12-2014,272890,True,2
76561198031043766,06-05-2015,271590,False,0
76561198097320856,21-04-2015,271590,True,2
76561197964317648,08-05-2015,350080,True,2
76561197964317648,21-12-2015,405820,True,2
76561197989053217,28-06-2014,230410,True,2
reallifecheater,01-01-2014,202970,True,2
reallifecheater,01-04-2014,265930,True,0
reallifecheater,17-01-2014,219150,True,1
reallifecheater,14-12-2013,550,True,1
reallifecheater,27-01-2014,218620,True,1
reallifecheater,19-12-2013,226700,False,1
reallifecheater,24-12-2013,49520,True,1
reallifecheater,28-06-2013,219640,True,1
reallifecheater,22-11-2014,730,True,0
reallifecheater,26-05-2014,243470,True,1
niwith,15-12-2014,221100,True,0
niwith,23-07-2014,304930,True,2
niwith,18-07-2014,301520,True,2
niwith,09-02-2014,244850,True,0
niwith,16-12-2013,4000,True,2
76561198042504196,07-11-2012,48000,True,1
76561198042504196,04-08-2012,42680,True,1
76561198042504196,04-08-2012,620,True,1
LG2301,04-01-2014,252490,True,1
jamesh98,08-01-2015,50300,True,1
76561198065109854,11-11-2015,311210,True,2
76561198048363750,15-08-2014,304930,True,2
76561198081265170,29-12-2015,222730,True,1
76561198081265170,29-12-2015,337320,True,2
76561198081265170,29-12-2015,550,True,2
76561198081265170,14-11-2015,416640,True,2
76561198081265170,16-05-2015,242860,True,2
gowuigilol1,18-12-2014,550,True,2
martinrocks,26-08-2014,730,True,1
martinrocks,27-10-2014,620,True,2
martinrocks,29-06-2014,4760,True,0
martinrocks,14-02-2014,4000,True,2
76561198071626375,19-09-2014,317470,True,2
76561198082134799,16-06-2015,308420,False,1
76561198066662465,21-03-2014,271290,True,2
76561198066662465,26-12-2015,255220,True,2
76561198066662465,16-12-2015,423880,True,2
76561198066662465,07-01-2015,219640,True,0
76561198066662465,07-01-2015,8870,True,2
76561198066662465,07-01-2015,332800,True,2
76561198066662465,07-01-2015,319510,True,2
76561198084408440,23-02-2015,322170,True,2
76561198053521602,16-05-2015,211600,True,1
2pacisaliveincuba,02-11-2015,730,True,0
eroth,06-12-2013,440,True,2
76561198047765065,01-02-2014,208090,True,2
76561198094663041,12-01-2015,322170,True,2
76561198094663041,13-12-2014,204360,True,2
MantisTobogganThe2nd,25-05-2013,440,True,2
MantisTobogganThe2nd,27-12-2015,4000,True,1
MantisTobogganThe2nd,06-11-2015,346900,True,0
76561198023519729,23-11-2015,239200,True,2
manuelpr039,21-12-2015,212480,True,1
manuelpr039,10-12-2015,252950,True,1
manuelpr039,23-12-2015,9480,True,1
manuelpr039,17-12-2015,15700,True,1
mapachenegro,29-08-2014,218620,True,2
maplesyrupguy,04-01-2015,240,True,2
maplesyrupguy,19-07-2014,730,True,0
maplesyrupguy,28-12-2015,319740,True,2
mappy319df,21-06-2014,236390,True,2
76561198086279622,04-01-2014,440,True,1
76561198086279622,14-02-2014,550,True,0
76561198043712583,19-10-2015,363440,False,0
76561198043712583,17-11-2014,332800,True,2
76561198043712583,20-10-2015,359050,True,2
76561198091479250,17-05-2015,236370,True,1
76561198091479250,11-03-2014,204080,True,1
76561198091479250,23-12-2014,104900,True,1
76561198095450609,12-01-2015,209670,True,2
76561198058752236,08-09-2015,266150,True,0
Marcosvfv,24-06-2014,243450,True,2
76561198070840754,15-01-2014,570,True,1
marhan,19-05-2015,292030,True,0
marhan,26-02-2015,239140,True,2
marhan,23-06-2015,208650,False,0
76561198097313353,24-01-2015,253710,False,1
76561198029771387,16-10-2014,268050,True,0
76561198029771387,11-10-2014,292120,True,2
mario6345,08-01-2014,620,True,2
mario6345,23-03-2013,212680,True,0
JackPipsam,04-06-2011,620,True,2
JackPipsam,03-06-2011,97100,True,2
JackPipsam,29-01-2011,440,True,0
JackPipsam,29-01-2011,22330,True,2
JackPipsam,29-01-2011,15620,True,2
JackPipsam,25-12-2010,8930,True,2
JackPipsam,25-12-2010,300,True,2
CmonGiveMeATripleKill,29-10-2014,212180,True,2
CmonGiveMeATripleKill,23-11-2015,311210,True,2
sionisindustries,02-02-2014,440,True,2
76561198072273253,29-11-2013,223710,True,0
MarkiPoli,21-12-2015,319630,True,2
MarkiPoli,21-12-2015,274900,True,2
MarkiPoli,30-12-2015,224060,True,2
MarkiPoli,21-12-2015,303210,False,1
76561198059070449,29-12-2015,421700,True,0
76561198059070449,06-09-2015,221100,False,2
76561198059070449,22-11-2015,333600,True,1
76561198059070449,26-12-2014,7670,True,2
76561198059070449,02-10-2015,220440,True,2
Marksinator,25-12-2013,550,True,2
Marksinator,23-02-2015,316720,True,2
Marksinator,25-11-2013,72850,True,2
Marksinator,10-11-2015,345610,True,2
Marksinator,21-02-2015,333600,True,2
SHaBanGAbaNG,25-08-2015,242860,True,1
76561198122123166,01-06-2015,212070,True,1
marmotas,26-10-2014,107410,True,2
marmotas,02-10-2015,398710,True,2
marmotas,26-11-2014,96100,True,2
marmotas,13-07-2014,304930,True,1
marmotas,02-12-2013,570,True,1
76561198044605552,09-01-2015,238460,True,0
76561198044605552,29-11-2014,219640,True,0
76561198044605552,08-03-2014,239220,True,2
76561198044605552,15-10-2014,1250,True,0
KillerDoritoZ,31-07-2014,226700,True,2
KillerDoritoZ,05-06-2015,218620,True,2
KillerDoritoZ,03-06-2014,57900,False,2
76561198069965060,16-08-2014,265930,True,1
420Club,27-05-2014,243470,True,2
76561198094136811,03-12-2013,730,True,2
76561198182154914,31-12-2015,8930,True,2
MartinMayonnaise,26-12-2013,70,True,2
76561198071104985,26-01-2015,243870,True,2
76561198071104985,27-01-2015,50300,True,2
76561198071104985,26-01-2015,332800,True,0
76561198071104985,06-12-2013,440,True,2
martythepanda,10-07-2015,371180,True,2
76561198014200832,24-06-2014,8930,True,2
MarucTp,25-03-2015,29800,True,1
Noorman,23-12-2014,304930,True,0
Noorman,17-02-2015,4000,True,0
Noorman,17-02-2015,35140,True,1
Noorman,30-03-2015,218230,True,1
VanClash,23-08-2014,259720,True,2
VanClash,12-07-2012,440,True,1
VanClash,27-12-2011,630,True,0
VanClash,18-12-2010,3910,True,2
VanClash,27-12-2013,251990,True,2
VanClash,04-07-2011,80000,True,2
viniff3,04-02-2014,226320,False,1
viniff3,21-11-2015,243870,True,2
76561198064910840,17-04-2015,271590,True,2
76561198064910840,23-11-2015,242050,True,2
76561198064910840,17-05-2014,272350,True,2
76561198064910840,29-12-2013,259080,True,2
76561198064910840,11-07-2014,440,True,2
76561198064910840,02-11-2014,206420,True,2
76561198064910840,02-11-2014,221100,True,0
76561198064910840,08-06-2014,252490,True,0
76561198064910840,17-05-2014,265630,True,2
76561198059576557,16-10-2014,306460,True,1
76561198062454216,15-03-2014,264200,True,0
76561198062454216,31-12-2013,42160,True,2
HaloGummi,17-04-2015,271590,True,1
TBMC,01-07-2014,570,True,2
TBMC,10-12-2013,238960,True,2
Master25Oficial,14-12-2013,440,True,1
Master25Oficial,02-03-2014,236510,True,1
Master25Oficial,05-10-2015,287700,True,0
Master25Oficial,21-02-2015,273110,True,0
Master25Oficial,15-08-2014,7670,True,1
Master25Oficial,05-07-2014,70000,True,1
Master25Oficial,18-02-2014,104700,True,1
bobibonk,04-12-2013,105600,True,2
random_dude_117,13-08-2014,301520,True,2
76561198028388756,29-12-2014,550,True,1
Mastermind1998,27-12-2013,22230,True,0
Mastermind1998,23-12-2013,550,True,2
76561198057479361,25-12-2014,49520,True,2
76561198057479361,25-12-2014,56400,True,2
76561198057479361,05-12-2014,620,True,1
Captain_Honey,12-07-2014,304930,True,2
Captain_Honey,21-07-2015,335330,False,0
reallycoolman,30-05-2014,243870,True,2
reallycoolman,19-11-2014,227940,True,2
reallycoolman,23-09-2014,440,True,2
reallycoolman,01-05-2014,208090,True,2
reallycoolman,01-05-2014,242720,True,2
reallycoolman,13-02-2014,214850,True,2
reallycoolman,08-01-2014,224260,True,2
76561198079899934,19-06-2015,291210,False,0
76561198074993638,08-02-2015,242760,True,2
76561198087809390,10-01-2015,221100,True,2
76561198087809390,19-09-2015,730,False,0
091263,27-12-2013,220240,True,1
091263,09-07-2014,218620,True,2
091263,11-05-2014,32430,True,0
091263,03-12-2013,48000,True,1
091263,27-12-2013,105600,True,2
091263,27-12-2013,204340,True,0
091263,23-02-2014,262550,True,1
091263,03-12-2013,24240,True,0
091263,04-12-2013,3483,True,1
TREEPAlN,27-09-2014,730,True,2
76561198071083918,01-01-2015,322330,True,1
mathelus,18-09-2012,240,True,1
mathelus,17-07-2012,17080,True,2
clawbot44,20-08-2014,284160,True,2
xmatiias,26-06-2014,218620,True,1
xmatiias,03-07-2014,113400,True,2
xmatiias,28-09-2013,730,True,1
xmatiias,28-09-2013,440,True,1
xmatiias,31-08-2015,356070,True,2
matocake,05-06-2015,730,True,2
76561198059298985,22-12-2015,311210,True,2
76561198059298985,12-11-2015,271590,False,2
76561198059298985,16-08-2015,295110,True,2
76561198059298985,01-06-2015,730,True,2
76561198044675502,13-01-2015,730,True,1
76561198044675502,03-12-2015,359550,True,2
76561198065145032,25-01-2015,227300,True,2
76561198072851994,27-02-2014,239220,True,2
76561198072851994,05-08-2014,224600,True,0
Matt4Prez2K16,11-02-2014,252490,True,2
Matt4Prez2K16,20-09-2013,4000,True,2
Matt4Prez2K16,14-08-2015,251850,False,1
Matt4Prez2K16,25-02-2015,239220,False,2
Matt4Prez2K16,11-02-2014,261820,False,2
Matt4Prez2K16,11-02-2014,208090,True,0
76561198034985315,17-02-2015,72850,True,2
MattaPuttasPT,22-06-2015,65800,True,2
MattaPuttasPT,21-06-2015,620,True,2
MattaPuttasPT,28-05-2015,207140,True,2
MattaPuttasPT,14-04-2015,70000,True,2
MattaPuttasPT,01-04-2015,216110,True,1
MattaPuttasPT,28-12-2013,252490,True,1
MattaPuttasPT,22-03-2015,291480,False,0
76561198049382758,29-04-2015,360870,True,2
76561198049382758,21-06-2014,49520,True,1
76561198049382758,13-10-2015,72850,True,2
76561198049382758,28-09-2015,211420,True,0
76561198008760866,20-08-2014,270170,False,2
76561198008760866,09-08-2015,346110,False,2
76561198083444374,05-07-2014,107410,True,1
76561198083444374,22-12-2014,250400,False,1
76561198083444374,14-10-2015,295690,True,1
MattrAus,01-11-2015,370100,False,1
MattrAus,08-04-2015,221260,True,2
Matttopia,20-01-2014,263760,True,2
Matttopia,23-09-2014,4000,True,1
Matttopia,17-09-2014,319510,True,2
Matttopia,01-02-2014,208090,False,0
Matttopia,12-07-2014,242880,True,2
76561198027720165,29-08-2015,391460,False,2
76561198027720165,12-06-2013,235780,True,1
76561198027720165,05-08-2014,315260,False,2
76561198085470909,24-12-2014,241930,True,1
MinerKnight,16-12-2015,244770,True,2
MinerKnight,28-11-2013,4000,True,2
MinerKnight,13-06-2015,306130,True,2
MinerKnight,26-10-2015,391540,True,2
MinerKnight,08-11-2015,255070,False,0
MinerKnight,22-11-2015,417860,True,0
MinerKnight,29-01-2015,324810,True,2
MinerKnight,26-01-2015,247000,True,2
maverick1126,16-03-2015,218620,True,2
maverick1126,13-05-2014,221100,True,2
maverick1126,13-05-2014,35450,True,2
maverick1126,13-05-2014,230410,True,2
maverick1126,10-11-2013,236390,True,1
maverick1126,20-03-2013,440,True,1
76561198064872377,27-12-2013,224540,True,2
76561198064872377,07-12-2013,220,True,2
fuckingdinasaww,16-04-2014,222880,True,2
fuckingdinasaww,17-04-2014,10,True,2
fuckingdinasaww,17-04-2014,730,True,2
fuckingdinasaww,13-03-2015,295110,True,2
fuckingdinasaww,09-07-2013,4000,True,2
fuckingdinasaww,23-02-2013,240,True,2
_maximus,11-08-2015,306660,True,2
maxstupo,28-06-2014,219640,True,2
maxy21,08-02-2014,221100,True,2
mayaismywife,27-09-2014,234160,True,0
mayaismywife,16-05-2015,730,True,2
TANTANTAN1,17-10-2015,218620,True,1
TANTANTAN1,31-07-2015,291480,True,1
TANTANTAN1,19-06-2015,730,False,0
TANTANTAN1,29-11-2014,570,True,1
joshuacowan23,03-12-2013,440,True,2
Pregao07,30-10-2015,346110,True,2
mind_fucked,21-08-2014,4000,True,0
halback4,29-11-2014,8930,True,0
halback4,14-11-2014,730,True,2
halback4,13-02-2014,440,True,0
halback4,07-12-2013,1250,True,2
76561198087930289,18-05-2014,440,True,1
C9Kfl0m,14-03-2014,730,True,1
mazzabro,16-02-2014,261700,True,2
mazzabro,10-04-2014,1250,True,2
mazzarc,04-01-2014,220440,True,2
mazzarc,11-04-2013,8870,True,2
mblades,09-07-2013,218230,True,2
MebzAdventures,24-01-2015,550,True,2
aarenswag,26-12-2014,202970,True,2
sexybabes,21-06-2014,238460,True,2
McLovinOFFICIAL,29-05-2014,243470,True,0
McLovinOFFICIAL,30-03-2014,218620,True,2
Admiral_Jt,22-03-2014,570,True,2
Admiral_Jt,21-07-2014,221100,True,0
Admiral_Jt,28-12-2014,218620,True,0
Admiral_Jt,21-07-2014,72850,True,0
Admiral_Jt,07-04-2014,212680,True,0
MC2001,19-08-2015,227940,True,0
Mcboyo,04-04-2015,105600,True,1
Mcboyo,03-07-2014,4000,True,2
Mcboyo,03-07-2014,248570,True,2
Mcboyo,19-12-2013,440,False,2
76561198095959526,09-12-2015,730,True,2
76561198095959526,27-02-2015,440,True,2
76561198095959526,31-12-2014,242760,True,2
76561198095959526,10-12-2014,4000,True,2
Gabbu,22-12-2014,304930,True,1
Gabbu,12-01-2015,231060,False,0
76561198043802521,25-02-2014,104900,True,2
maxmonaey,22-09-2014,232890,True,2
maxmonaey,25-03-2015,322920,True,0
maxmonaey,13-01-2015,214950,True,0
assperabass,21-01-2014,730,True,1
76561198101324330,15-01-2015,4000,True,2
76561198101324330,21-06-2014,105600,True,2
UltimateAlloy,07-11-2013,4000,True,2
UltimateAlloy,14-06-2015,570,True,2
76561198059301330,29-05-2015,208090,False,0
76561198059301330,06-10-2014,204880,True,2
76561198059301330,10-01-2015,220,False,2
76561198059301330,14-05-2015,221640,True,2
76561198059301330,20-02-2015,440,True,2
76561198059301330,15-01-2015,72850,True,0
76561198059301330,15-10-2014,301520,True,1
76561198059301330,14-12-2013,105600,True,2
76561198059301330,26-11-2013,620,True,2
76561197965224231,20-03-2015,730,True,1
76561197965224231,03-11-2014,550,True,2
76561198126883516,06-05-2015,72850,True,2
mda7,04-02-2015,209160,False,0
mda7,21-11-2015,204100,True,2
mda7,21-11-2015,42680,True,0
mda7,07-07-2015,108710,True,2
mda7,23-07-2015,261030,False,0
mda7,24-07-2015,50620,False,2
76561198025505068,14-09-2015,243870,True,2
76561198066639517,01-07-2015,38420,True,2
76561198066639517,15-06-2015,203770,False,0
Meatman1151,10-08-2015,252950,True,2
Meatman1151,03-06-2014,221100,True,2
Meatman1151,06-06-2015,252490,False,2
76561198066529457,20-01-2015,730,True,0
Clinkzton,05-02-2015,339800,True,0
Clinkzton,05-02-2015,236090,True,2
Clinkzton,31-12-2014,105600,True,2
Clinkzton,31-12-2014,22370,True,0
Clinkzton,31-12-2014,207140,True,2
76561198089875992,18-08-2015,262060,True,2
76561198089875992,18-01-2014,219150,True,1
76561198026614455,11-12-2014,233250,True,2
76561198026614455,19-04-2014,9420,True,2
76561198026614455,26-08-2014,238960,True,0
76561198026614455,23-06-2014,48240,True,1
76561198026614455,23-06-2014,40100,True,2
76561198026614455,18-04-2014,17410,True,1
76561198026614455,05-03-2014,49520,True,0
disregardwomenacquirecurrency,23-04-2015,232090,True,2
76561198070942468,01-09-2015,333930,True,0
FixItFox,28-05-2015,346900,True,2
FixItFox,03-04-2015,304930,True,2
FixItFox,03-04-2015,265930,True,2
FixItFox,03-04-2015,730,True,1
FixItFox,22-08-2014,200210,False,0
Edgy1,24-11-2015,415030,True,2
Edgy1,09-12-2014,233610,True,2
Edgy1,28-10-2015,409670,True,2
Edgy1,21-02-2014,242720,True,2
76561198049136422,12-09-2015,386360,True,2
76561198049136422,06-02-2014,208090,True,2
liv0004,28-12-2013,219150,True,2
medusameows,20-12-2013,113020,True,2
Jarface,12-03-2014,440,True,2
76561198084307939,23-07-2015,388090,True,0
76561198084307939,10-06-2015,315430,False,2
76561198084307939,27-12-2014,290280,True,2
76561198084307939,03-06-2015,317790,True,2
76561198084307939,14-07-2013,400,True,2
eddygotts,03-07-2014,239820,True,2
themegastro,18-12-2013,550,True,2
MaarTinxu,09-07-2014,242760,True,2
MaarTinxu,02-03-2014,49520,True,2
MeGoring,05-06-2015,730,True,2
MeguminUce,26-04-2015,313740,True,1
MeguminUce,26-06-2014,248570,True,0
MeguminUce,26-06-2014,16720,True,1
MeguminUce,25-11-2013,440,True,2
CaptainViggs,24-12-2013,204360,True,2
CaptainViggs,28-11-2013,200210,True,2
76561198086622542,01-07-2014,113400,True,2
darkaceftw,28-11-2015,232090,True,2
nerfdarius,15-03-2015,730,True,1
tcruisemissile,08-06-2014,263440,False,0
tcruisemissile,17-02-2014,250600,False,0
76561198094961153,23-04-2015,232090,False,2
76561198094961153,08-05-2015,236110,True,2
qortmdals003,27-11-2015,241560,False,1
pandashan,08-05-2015,730,True,2
thomazlol,23-10-2015,346900,True,1
thomazlol,28-09-2014,200210,True,2
thomazlol,22-01-2014,212800,True,2
ItsItsItsItsItsmememe,30-01-2015,620,True,1
ItsItsItsItsItsmememe,22-10-2015,440,True,0
ItsItsItsItsItsmememe,10-09-2015,218620,True,2
ItsItsItsItsItsmememe,30-01-2015,323180,True,2
Lockouttaheaven,27-02-2015,241930,True,2
Lockouttaheaven,27-02-2015,730,True,2
Lockouttaheaven,27-02-2015,203160,True,2
Lockouttaheaven,27-02-2015,72850,True,2
Lockouttaheaven,27-02-2015,570,True,2
76561198071991173,24-04-2015,230410,True,2
76561198079507473,27-06-2014,440,True,0
howtodoto101,18-12-2015,12210,False,2
howtodoto101,24-02-2014,104900,True,2
theguywithnobrain,22-12-2014,99900,True,2
h00py,30-09-2014,70,True,2
76561198044026724,01-01-2015,50130,True,0
76561198044026724,26-11-2014,730,True,2
76561198044026724,01-01-2015,24740,True,2
76561198044026724,28-06-2014,4000,True,2
ShadicTripleSeven,08-01-2015,233150,True,0
ShadicTripleSeven,20-11-2014,200210,False,0
ShadicTripleSeven,23-09-2014,230410,True,0
arashk1996,25-10-2014,230410,True,2
arashk1996,09-08-2015,67370,True,2
Meph--,22-01-2014,244870,True,2
Lightbekon,29-12-2015,246090,False,0
Lightbekon,20-04-2015,233450,True,2
Lightbekon,25-03-2015,218620,True,2
Lightbekon,03-06-2015,96100,True,2
SorryIloveemilia,02-05-2015,320300,True,2
akiraadrien,19-06-2014,570,True,0
akiraadrien,15-04-2015,271590,True,0
sirasscakes,11-03-2015,255710,True,2
sirasscakes,24-02-2014,440,True,1
sirasscakes,07-10-2015,233450,True,0
sirasscakes,03-04-2015,260230,True,0
Derpypotato,26-07-2014,233250,True,1
76561198146431031,30-12-2015,570,True,0
76561198146431031,03-04-2015,730,True,2
76561198146431031,17-02-2015,620,True,1
76561198146431031,26-12-2014,47870,False,2
76561198146431031,10-12-2014,550,True,2
76561198146431031,31-10-2014,440,True,2
76561198084179882,02-12-2014,4000,True,0
76561198084179882,02-12-2014,222900,True,0
hkdgjm,18-11-2014,264380,True,0
hkdgjm,13-12-2013,203160,True,2
Mett6,27-12-2013,241720,True,2
Mett6,02-07-2014,202970,True,1
Mett6,08-02-2014,208090,True,1
76561198048922542,19-01-2015,220,True,1
76561198085513666,01-06-2014,242760,True,2
76561198085513666,07-06-2014,243870,True,2
GoodOlDick,18-11-2014,323240,True,2
76561198064936176,23-01-2014,4000,True,1
76561198064936176,29-01-2015,346010,True,1
76561198064936176,02-03-2014,218980,True,2
76561198064936176,15-02-2015,227940,True,2
76561198064936176,30-01-2015,302830,True,2
76561198064936176,12-07-2014,304930,True,0
76561198064936176,11-07-2014,244850,True,2
76561198064936176,28-06-2014,220200,True,1
76561198064936176,16-01-2014,440,True,1
76561198064936176,18-12-2013,250340,True,2
notsaddam,22-07-2015,20900,True,2
notsaddam,24-12-2014,221100,False,2
notsaddam,22-07-2015,297490,True,2
notsaddam,01-07-2015,223470,True,2
notsaddam,14-06-2014,211420,True,2
76561198027727883,24-06-2014,252490,True,2
MEXIGAM3R,19-03-2014,730,True,2
MEXIGAM3R,16-03-2014,208090,True,2
MEXIGAM3R,28-06-2015,209160,True,2
MEXIGAM3R,01-09-2015,370100,True,2
MEXIGAM3R,08-06-2014,104900,True,2
MEXIGAM3R,07-11-2013,91310,True,2
MEXIGAM3R,28-03-2012,10180,True,2
mezzamorph,26-02-2015,570,True,0
76561198158147651,04-04-2015,242760,True,2
76561198027533076,26-12-2015,225540,False,0
AusMikey,11-06-2014,243470,False,0
AusMikey,14-05-2014,730,True,2
AusMikey,06-04-2014,221100,True,0
AusMikey,08-03-2014,213670,True,2
pixlflames,18-03-2014,252490,True,2
pixlflames,20-02-2015,278360,True,0
pixlflames,09-05-2014,221100,True,2
pixlflames,15-03-2014,730,True,1
sir_nickster,12-01-2015,20,True,2
sir_nickster,22-02-2014,228380,True,2
76561198101601949,23-04-2015,346900,True,2
76561198101601949,21-03-2015,224260,True,2
76561198087566671,19-02-2015,325610,True,2
76561198087566671,02-01-2015,214950,True,2
76561198087566671,04-05-2015,4700,True,2
76561198087566671,16-08-2015,227940,True,2
76561198087566671,24-12-2014,34330,True,2
76561198087566671,07-06-2015,47400,True,2
76561198087566671,17-03-2015,46350,False,2
76561198087566671,09-06-2015,343462,True,2
76561198074311103,05-12-2014,630,True,2
76561198074311103,16-03-2014,212680,True,2
miciah,05-11-2015,361640,False,2
miguel3939,29-06-2014,24960,True,1
miguel3939,22-03-2014,226700,False,1
76561198061208964,16-12-2013,12210,True,2
76561198074871696,28-08-2013,570,True,2
76561198074871696,26-11-2012,440,True,2
micky_d,08-02-2013,223630,True,2
micky_d,27-12-2011,55230,True,2
76561198155627953,11-10-2014,214950,True,2
76561198098447960,07-04-2015,265930,True,2
m1dday,08-07-2015,292030,True,0
m1dday,20-06-2015,247080,True,1
Varck,28-03-2015,310080,True,2
76561198106998900,19-02-2014,440,True,2
Smithy199,27-11-2013,65800,True,1
2390746539217,31-12-2013,105600,True,2
2390746539217,29-03-2013,72850,True,0
MidorimaShiniarou,20-02-2015,440,True,1
MidorimaShiniarou,21-10-2015,24240,True,1
Migelino64,01-08-2015,316010,False,2
mijiperki,28-06-2014,272350,True,2
76561198053869992,16-06-2015,245170,True,2
76561198053869992,23-12-2015,221910,True,2
76561198053869992,23-12-2015,263400,True,2
76561198053869992,30-11-2015,245176,True,0
Mikaris,11-05-2015,223750,True,2
Mikaris,06-06-2015,351290,True,2
76561198078389003,28-06-2014,221910,True,2
76561198090495592,23-09-2014,440,True,2
76561198088402422,01-06-2013,440,True,1
76561198088918807,16-07-2014,227940,True,1
miko-chan,19-02-2014,212480,True,2
76561198068257050,16-12-2013,252490,False,0
76561198065725199,04-04-2015,730,True,2
superdodo5,03-12-2013,4000,True,1
Zeboz,11-10-2014,322980,True,2
Zeboz,11-10-2014,620,True,2
Zeboz,16-06-2014,219640,False,0
Zeboz,19-02-2014,113200,True,2
Zeboz,15-02-2014,269210,True,2
Zeboz,11-10-2014,264140,True,0
Zeboz,11-10-2014,25000,True,2
milkxama,12-10-2014,730,True,1
shakingthingsup,14-06-2015,245170,True,2
shakingthingsup,17-01-2015,206420,True,0
shakingthingsup,11-10-2013,218620,True,2
76561198086118981,27-12-2013,1250,True,1
76561198086118981,28-12-2013,208480,True,1
millionairemethmaker,16-11-2012,440,True,2
76561198050812671,14-06-2015,338170,True,2
76561198050812671,23-12-2014,730,True,2
SuperHoboLord,24-11-2013,51100,True,2
ArrestMe,22-12-2014,218620,True,2
ArrestMe,26-12-2014,200210,True,1
ArrestMe,09-10-2014,630,True,2
ArrestMe,25-12-2013,550,True,2
ArrestMe,11-05-2014,252490,True,1
ArrestMe,06-07-2015,730,True,1
ArrestMe,06-07-2015,211820,True,2
76561198056913746,05-07-2015,20500,True,2
76561198056913746,05-07-2015,247730,True,0
76561198056913746,29-06-2015,223710,True,0
harryhairyarse,04-03-2014,252490,True,2
76561198039330239,30-05-2015,271590,False,2
76561198039330239,12-01-2014,550,True,1
154352,04-11-2015,300080,False,0
154352,11-04-2015,265930,True,2
154352,12-08-2014,730,True,2
154352,09-06-2014,240,True,2
mini_coopa2,12-10-2015,223470,True,2
minkang7360,12-01-2014,49520,True,2
minkang7360,27-06-2014,247730,False,2
minkang7360,16-02-2014,250600,True,1
minkang7360,03-11-2014,273350,True,2
minkang7360,29-11-2013,550,True,2
76561198060843008,01-04-2014,265930,True,1
76561198067941267,18-02-2014,208090,True,2
sock1345,24-09-2014,4000,True,2
_kyra,20-12-2013,730,True,2
_kyra,11-07-2014,236370,True,2
