genres,item_name,release_date,item_id,user_id
['Action' 'Adventure' 'Indie' 'Strategy'],Toricky - OST by Hiroki Kikuta & Dale North,2017-01-16,551510,nan
['Action' 'Adventure' 'Indie' 'Strategy'],Toricky - Strategy Book,2017-01-13,580460,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Hybrids (Token Pack),2017-01-13,580740,nan
['Casual' 'Indie' 'Strategy'],The Jackbox Party Pack 2 - Soundtrack,2017-01-13,577930,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - More Monsters (Token Pack),2017-01-13,580240,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (PFRPG),2017-01-13,574460,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Feasting at Lanterngeist (PFRPG),2017-01-13,580760,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - The Lost Library of Thoth (PFRPG),2017-01-13,580790,nan
['Action' 'Indie' 'RPG' 'Strategy' 'Early Access'],Pit People®,2017-01-13,291860,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Black Magic (5E),2017-01-13,580290,nan
['Casual' 'Indie' 'Strategy'],The Jackbox Party Pack 3 - Soundtrack,2017-01-13,577810,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Early Access'],Bearslayer,2017-01-13,460210,nan
['Indie' 'Simulation' 'Strategy'],Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,2017-01-13,520646,nan
['Indie' 'Simulation' 'Strategy'],Ashes of the Singularity: Escalation - Soundtrack DLC,2017-01-13,520641,nan
['Action' 'Indie' 'Sports'],Zero-G,2017-01-13,567890,nan
['Adventure' 'Casual' 'Indie'],Winexy,2017-01-13,577740,nan
['Action' 'Indie'],Reckpunk,2014-09-30,495750,nan
['Indie'],Bunny & Piggy - New Year Edition,2016-12-30,576350,nan
['Adventure' 'Indie' 'RPG' 'Strategy'],Dungeon Rushers - Soundtrack and wallpapers,2017-01-12,577630,nan
['Adventure' 'Casual' 'Indie'],THE GREY MAN Official Soundtrack,2017-01-12,578400,nan
['Free to Play' 'Indie' 'Simulation'],High Profits,2017-01-12,545650,nan
['Action'],Atomic 79,2017-01-13,567370,nan
['Action' 'Adventure' 'Indie' 'Racing'],STANDBY – Wallpapers,2017-01-12,578201,nan
['Strategy'],Mysterium - Hidden Signs,2017-01-13,563300,nan
['Action' 'Adventure' 'Indie'],The Legends of Owlia,2016-06-01,569590,nan
['Action' 'Adventure' 'Indie'],Laraan SoundTrack,2017-01-13,580160,nan
['Simulation'],Train Simulator: DB BR 18 Steam Loco Add-On,2017-01-12,376969,nan
['Strategy'],Mysterium: A Psychic Clue Game,2017-01-12,556180,nan
['Casual' 'Indie' 'Simulation' 'Early Access'],Infinite Scuba®,2017-01-12,305700,nan
['Simulation'],FSX Steam Edition: Beechcraft T-34C Turbo Mentor Add-On,2017-01-12,500239,nan
['Action' 'Indie'],Pleasure in Dream,2017-01-15,575080,nan
['Casual' 'Indie'],Zup! 3,2017-01-12,575640,nan
['Action' 'Casual' 'Indie' 'Simulation'],"What The Heck, Dude?",2016-11-03,550670,nan
"['Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation' 'Sports'
 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017-01-10,577311,nan
['Adventure' 'Casual' 'Indie'],The Novelist: Original Score,2017-01-10,577540,nan
"['Action' 'Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation'
 'Sports' 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017-01-10,577312,nan
['Adventure' 'Indie'],Event[0] - Soundtrack,2017-01-10,571120,nan
['Action' 'Adventure' 'RPG'],Project RPG,2017-01-10,455710,nan
"['Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation' 'Sports'
 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017-01-10,577310,nan
['Simulation'],Trainz Route: Chiyoda Branch Line,2017-01-10,536730,nan
['Adventure' 'Casual' 'Indie' 'Strategy'],Ahnayro - Original Soundtrack,2017-01-10,572780,nan
['Action' 'Casual' 'Indie'],Brother Wings,2017-01-10,576540,nan
['Adventure' 'Casual' 'Indie' 'RPG' 'Strategy' 'Early Access'],Low Magic Age,2017-01-10,576770,nan
['Action' 'Adventure'],Fluffy,2017-01-13,578260,nan
"['Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation' 'Sports'
 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017-01-11,577400,nan
['Simulation'],FSX Steam Edition: Toposim West Africa Add-On,2017-01-11,536571,nan
['Simulation'],FSX Steam Edition: Toposim Southern Africa Add-On,2017-01-11,536570,nan
['Action' 'Indie' 'Strategy'],Final Core,2017-01-11,556250,nan
['Action' 'RPG'],Tales of Berseria™,2017-01-26,429660,nan
['Adventure' 'Casual'],Paranormal Pursuit: The Gifted One Collector's Edition,2017-01-10,569140,nan
['Indie' 'Simulation'],Euro Truck Simulator 2 - Michelin Fan Pack,2017-01-10,388471,nan
['Adventure' 'Indie' 'RPG' 'Strategy'],"Minions, Monsters, and Madness",2017-01-10,566200,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,2017-01-10,509695,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,2017-01-10,509698,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – The Mamas & The Papas - “California Dreamin’”,2017-01-10,509697,nan
['Action' 'Indie' 'Strategy'],CLASH - Legacy Pack,2017-01-10,564260,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – Booker T. & the M.G.’s - “Green Onions”,2017-01-10,509696,nan
['Adventure' 'Casual' 'Indie' 'RPG' 'Strategy'],Hearts of Chaos,2017-01-06,555410,nan
['Action'],Twisted,2017-01-06,565330,nan
['Action' 'Indie'],Pivot Pilot,2017-01-06,569360,nan
['Action' 'Casual' 'Indie'],Through the Mirror,2017-01-07,548720,nan
['Action' 'Adventure' 'Indie' 'Early Access'],Collision Course,2017-01-07,555400,nan
['Action' 'Indie' 'Racing' 'Simulation' 'Sports' 'Early Access'],Roadclub: League Racing,2017-01-08,437730,nan
['Action' 'Casual' 'Indie' 'Simulation'],Word Killer: Revolution,2017-01-09,574630,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (PFRPG),2017-01-09,572790,nan
['Indie'],Ladykiller in a Bind,2016-10-10,560000,nan
['Adventure' 'Indie' 'RPG'],Lemuria: Lost in Space,2017-03-17,563250,nan
['Indie'],Ladykiller in a Bind — Original Soundtrack,2017-01-09,576920,nan
['Action' 'Indie' 'Strategy'],TankCraft,2014-09-03,531520,nan
['Action' 'Indie' 'Strategy'],Stone Age Wars,2017-01-09,521230,nan
['Adventure'],Nancy Drew®: The Secret of Shadow Ranch,2004-06-01,572740,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Sanctuary of Belches (5E),2017-01-09,555840,nan
['Action' 'Adventure' 'Indie' 'Racing'],STANDBY – Soundtrack,2017-01-09,578200,nan
['Action' 'Indie' 'Racing' 'Simulation'],Vector 36 - Garage Upgrade 1 ( x2 slot ),2017-01-08,578770,nan
['Adventure'],Paul Pixel - The Awakening,2017-01-09,569050,nan
['Action' 'Indie'],Spirit of Maya,2017-01-06,576730,nan
['Indie'],Don't Chat With Strangers,2017-01-06,533170,nan
['Casual' 'Indie' 'Early Access'],Match More,2017-01-06,468540,nan
['Adventure' 'Casual'],Mayan Prophecies: Ship of Spirits Collector's Edition,2017-01-06,568160,nan
['Action' 'Adventure' 'Indie' 'RPG'],Fight or Die,2017-01-06,574810,nan
['Adventure' 'Casual' 'Indie' 'Strategy'],Vex - World 2 Unlock,2017-01-06,574970,nan
['Adventure' 'Casual' 'Indie' 'Strategy'],Vex - World 3 Unlock,2017-01-06,574971,nan
['Action' 'Indie' 'RPG' 'Early Access'],Heroes of Dark Dungeon,2017-01-04,568670,nan
['Indie' 'Simulation'],hack_me,2016-11-02,526740,nan
['Casual' 'Indie'],Pictopix,2017-01-05,568320,nan
['Action' 'Casual' 'Free to Play' 'Indie'],Kitten Squad,2017-01-04,547820,nan
['Indie' 'Simulation'],MHRD,2017-01-05,576030,nan
['Action' 'Adventure' 'Indie' 'RPG'],Final Bravely,2017-01-05,576800,nan
['Casual' 'Indie'],Spirit,2017-01-05,561010,nan
['Action' 'Indie'],Unalive,2017-01-05,574640,nan
['Action' 'Casual' 'Indie'],HoPiKo,2017-01-06,437390,nan
['Action' 'Casual' 'Indie' 'Sports'],Football Blitz,2017-01-04,516410,nan
['Indie'],Space Hotel,2017-01-04,564900,nan
['Racing' 'Simulation' 'Sports'],MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017-01-04,430324,nan
['Racing' 'Simulation' 'Sports'],Ride 2 Rising Sun Bikes Pack,2017-01-04,515130,nan
['Action'],Tom Clancy's Rainbow Six® Siege - Tachanka Bushido Set,2017-01-04,568960,nan
['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation'],Seduce Me 2: The Demon War Soundtrack,2016-05-20,575610,nan
['Casual'],UNO,2016-12-08,470220,nan
['Casual'],Button Tales - Original Soundtrack,2017-01-04,565310,nan
['Casual'],Uno - Rayman Theme Cards,2016-12-08,560940,nan
['Casual'],Uno - Just Dance Theme Cards,2016-12-08,560941,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 - “With or Without You”,2017-01-03,509689,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 - “Sunday Bloody Sunday”,2017-01-03,509690,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 - “Where the Streets Have No Name”,2017-01-03,509691,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 - “Beautiful Day”,2017-01-03,509692,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 Song Pack,2017-01-03,509694,nan
['Casual' 'Simulation'],Rocksmith® 2014 Edition – Remastered – U2 - “Vertigo”,2017-01-03,509693,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),2017-01-03,569980,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (PFRPG),2017-01-03,572060,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),2017-01-03,575260,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Legendary Planet: The Scavenged Codex (5E),2017-01-03,574490,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Scorpions of Perdition (PFRPG),2017-01-03,576220,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG),2017-01-03,575250,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - B03: It All Falls Down (5E),2017-01-03,576250,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Dead Light (CoC7E),2017-01-03,576270,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Modern 1 (Token Pack),2017-01-03,575230,nan
['Adventure' 'Indie' 'RPG' 'Strategy'],Hawks Tactical,2017-01-02,571550,nan
['Adventure' 'Indie'],The Spirit Underneath,2017-01-02,562240,nan
['Action' 'Adventure' 'Casual' 'Indie'],Blaite,2017-01-02,461730,nan
['Action' 'Casual' 'Indie' 'Simulation'],Word Killer: Zorgilonian Chronicles,2016-01-02,574620,nan
['Action' 'Adventure' 'Indie'],Nuclear Contingency,2017-01-02,540900,nan
['Adventure' 'Indie' 'Early Access'],The Strayed,2016-12-26,567620,nan
['Action' 'Adventure' 'Free to Play' 'Indie'],Blink the Bulb,2017-01-02,534190,nan
['Adventure' 'Indie' 'RPG'],Your Star,2017-01-02,520080,nan
['Action' 'Adventure' 'Indie' 'Early Access'],Wormhole City,2017-01-02,434300,nan
['Action' 'Adventure' 'Casual' 'Indie' 'RPG'],Gnomes vs. Fairies: Greckel's Quest - OST,2016-12-29,575190,nan
['Adventure' 'Casual' 'Indie'],Azkend 2: The World Beneath,2012-03-14,550440,nan
['Action' 'Strategy' 'Early Access'],MAXCONTROL,Not yet available,508460,nan
['Indie' 'Simulation' 'Strategy' 'Early Access'],The Universim,Coming Soon!,352720,nan
['Adventure' 'Indie' 'RPG'],Mad Nords: Probably an Epic Quest Soundtrack,2016-12-30,575930,nan
['Action' 'Indie'],Disastr_Blastr - Soundtrack_to_Disastr,2016-12-30,572340,nan
['Action' 'Indie' 'Massively Multiplayer'],POLYWAR,2016-12-30,444490,nan
['Casual' 'RPG' 'Simulation' 'Strategy'],Sierra Ops,When it's done (2017),364210,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Space Characters (Token Pack),2017-01-03,573500,nan
['Casual' 'Indie'],Let's Draw,2016-12-30,575490,nan
['Indie' 'Strategy'],Shuttle Siege,2016-12-30,519020,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Strategy'],Control Craft 3,2016-12-30,490910,nan
['Action' 'Adventure' 'Casual' 'Indie' 'RPG'],Mistwood Heroes,2016-12-30,573210,nan
"['Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation' 'Sports'
 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016-12-30,574990,nan
['Casual' 'Indie' 'Simulation' 'Sports'],Score a goal (Physical football),2016-12-28,574030,nan
['Education'],MasterCook 15,2015-05-29,372980,nan
['Casual' 'RPG' 'Simulation'],Blind Love,2015-06-28,568020,nan
['Action' 'Free to Play'],panGEMic,2016-06-23,547540,nan
['Indie' 'Simulation'],Paranormal Teens,2016-12-28,549770,nan
['Action' 'Simulation'],Skeet: VR Target Shooting - Thank You Bronze,2016-12-28,567420,nan
['Free to Play' 'Strategy' 'Early Access'],HoCWar,2016-12-29,512560,nan
['Adventure'],Gerty - Robots In Love,"Q1 (ish), 2017",516360,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Harley Davidson,2016-12-27,569245,nan
['Casual' 'Simulation'],Stern Pinball Arcade: High Roller Casino,2016-12-27,569248,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Starship Troopers,2016-12-27,569242,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Mustang,2016-12-27,569249,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Phantom of the Opera,2016-12-27,569247,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Last Action Hero,2016-12-27,569246,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Ripley's Believe It Or Not!,2016-12-27,569240,nan
['Casual' 'Simulation'],Stern Pinball Arcade: Star Trek,2016-12-27,569241,nan
['Adventure' 'Casual' 'Indie'],HardCube: New Year Holidays,2016-12-25,574680,nan
['Action' 'Adventure' 'Indie'],Fighters Unleashed,2016-12-27,566560,nan
['Casual'],Holiday Bonus GOLD,2016-12-27,572760,nan
['Action' 'Simulation'],Strike Squadron: Caracará,2016-12-27,507340,nan
['Design &amp; Illustration' 'Web Publishing'],RPG Maker MV - Samurai Classics: Temple of Darkness,2016-12-27,573640,nan
['Action' 'Casual' 'Indie'],Pinball Parlor,2016-12-24,514570,nan
['Design &amp; Illustration' 'Web Publishing'],RPG Maker MV - Samurai Classics Music Resource Pack,2016-12-27,572400,nan
['Free to Play' 'RPG' 'Early Access'],KYOTO TANOJI QUEST,2016-12-24,558680,nan
['Adventure' 'Indie' 'Massively Multiplayer'],Heaven Island VR MMO - Artworks,2016-12-26,573920,nan
['Action' 'Indie'],99Vidas,2016-12-22,557040,nan
['Adventure' 'Indie' 'RPG'],Heroine Anthem Zero - Original Soundtrack,2016-12-23,571670,nan
['Adventure'],REVIVAL RESET,2016-12-22,558010,nan
['Adventure' 'Indie' 'RPG'],Heroine Anthem Zero,2016-12-23,537990,nan
['Racing'],Off-Road Super Racing,2016-12-17,556720,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Cat Mask,2016-12-23,572470,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Rabbit Mask,2016-12-23,572390,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Bear Mask,2016-12-23,572420,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Evil Rabbit,2016-12-23,572930,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Cheburashka Mask,2016-12-23,572490,nan
['Action' 'Free to Play' 'Massively Multiplayer' 'RPG'],sZone - Imperial Hat,2016-12-23,573150,nan
['Action' 'Indie' 'Early Access'],SoulHunt,2016-12-23,500420,nan
['Action' 'Indie' 'RPG' 'Simulation' 'Early Access'],Advanced Gaming Platform::Epica,2016-12-22,398120,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Strategy'],Box Maze - Xmas Skins Pack,2016-12-22,569740,nan
['Action' 'Adventure' 'Indie' 'RPG'],Grim Dawn - Steam Loyalist Items Pack,2016-12-22,565610,nan
['Adventure'],Game Royale 2 - The Secret of Jannis Island,2016-12-22,567010,nan
['Action' 'Indie' 'RPG'],The Metronomicon - Deck the Dubstep,2016-12-22,567900,nan
['Adventure' 'Indie' 'Massively Multiplayer' 'RPG'],The Black Watchmen - Alone in the Dark Web,2016-12-22,569850,nan
['Casual'],Button Tales,2016-12-22,545590,nan
['Adventure' 'Indie'],Nevermind Soundtrack Vol. 2,2016-12-22,572750,nan
['Indie' 'Simulation'],Heaven Island LIFE - Artworks,2016-12-26,573880,nan
['Casual' 'Indie' 'Racing' 'Sports'],Cranks and Goggles,2016-12-21,451990,nan
['Action' 'Free to Play' 'Indie' 'Massively Multiplayer' 'RPG'],Realm of the Mad God: Free Welcome Pack,2016-12-21,556880,nan
['Action' 'Indie' 'RPG'],Guardians of Orion,2015-12-01,407840,nan
['Casual' 'Indie'],WORLD END ECONOMiCA episode.03,2016-12-21,527190,nan
['Action' 'Casual' 'Indie'],The Renegades of Orion 2.0 - Redux,2016-12-20,572190,nan
['Adventure' 'Casual' 'Indie'],Memory's Dogma CODE:01 - Original Soundtrack,2016-12-21,570800,nan
['Indie' 'Racing'],Redout - Soundtrack,2016-12-21,570930,nan
['Racing'],Redout - Digital Artbook,2016-12-21,573350,nan
['Action' 'Free to Play' 'Indie'],Zombie Vikings: Stab-a-thon,2016-12-22,566910,nan
['Adventure' 'Casual' 'Indie' 'RPG'],Army of Tentacles: Winter of Steam,2016-12-21,476570,nan
['Action' 'Adventure' 'Indie'],Remain,2016-12-21,569490,nan
['Indie' 'Simulation'],Aerofly FS 2 - Northeastern USA,2016-12-21,570310,nan
['Action' 'Adventure' 'Indie' 'Early Access'],Ancient Guardian,2016-12-21,557580,nan
['Action' 'Indie'],Sullen,2016-12-21,547210,nan
['Indie'],Angel Express (Tokkyu Tenshi) - OST,2016-12-21,571440,nan
['Adventure' 'Casual' 'Indie'],Happy Maze,2016-12-21,542280,nan
['Action' 'Massively Multiplayer' 'RPG'],Guardians of Ember - Demigod DLC,2016-12-21,526002,nan
['Indie'],Able Black,2016-12-21,557570,nan
['Adventure' 'Indie'],A Tale of Caos: Overture,2016-12-21,500320,nan
['Action'],Street Fighter® V - 2016 Holiday Pack,2016-12-20,480540,nan
['Action' 'Adventure' 'Indie'],Vertigo - Original Soundtrack,2016-12-20,526860,nan
['Adventure' 'Casual' 'Free to Play'],Wanderland,2016-12-20,545820,nan
['Action' 'Adventure' 'Indie'],Duckles: the Jigsaw Witch,2016-12-20,512700,nan
['Action' 'Indie'],FIGHTING SPACE,2016-12-20,556090,nan
['Strategy'],Civilization VI - Vikings Scenario Pack,2016-12-20,512032,nan
['Strategy'],Civilization VI - Poland Civilization & Scenario Pack,2016-12-20,512033,nan
['Indie' 'Racing' 'Simulation' 'Sports'],Assetto Corsa - Porsche Pack III,2016-12-20,540711,nan
['Action'],Street Fighter V - Season 2 Character Pass,2016-12-20,480530,nan
['Action' 'Adventure' 'Indie'],Shantae: Half-Genie Hero,2016-12-20,253840,nan
['Action' 'Adventure' 'Casual' 'Indie'],Distant Space,2016-12-20,569610,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Shadowpunk (Token Pack),2016-12-20,571900,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Savage Suzerain Players Guide (Savage Worlds),2016-12-20,569600,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),2016-12-20,569930,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),2016-12-20,570560,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds -  Forest of Fallen Giants (Map Pack),2016-12-20,572120,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Wild West Pack 1 (Token Pack),2016-12-20,572770,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Sewer (Map Pack),2016-12-20,572840,nan
['Action'],Seraph - Praetor (Costume Pack),2016-12-20,567850,nan
['Action' 'Adventure' 'RPG'],Tom Clancy's The Division™ - Parade Pack,2016-12-20,569000,nan
['Casual' 'Indie' 'Simulation'],FourChords Guitar Karaoke - Kelly Clarkson,2016-12-20,563286,nan
['Casual' 'Simulation' 'Sports'],3D Arcade Fishing,2016-12-20,534910,nan
['Casual' 'Indie' 'Strategy'],Ticket to Ride - Germany,2016-12-20,350272,nan
['Action' 'Adventure' 'Indie'],Aragami - Assassin Masks Set,2016-12-20,564400,nan
['Action' 'Adventure' 'Indie' 'Massively Multiplayer' 'RPG'],Hero Siege - Maniac Gunner Pirate (Skin),2016-12-20,564730,nan
['Indie' 'Racing' 'Simulation' 'Strategy'],Retro Parking,2016-12-14,535280,nan
['Racing' 'Simulation' 'Strategy'],Retro Parking Demo,2016-12-11,539250,nan
['Action'],Gulman 4: Still alive,2016-12-20,559900,nan
"['Action' 'Free to Play' 'Indie' 'Massively Multiplayer' 'RPG'
 'Simulation']",Robocraft - Premium for Life Pack,2016-12-20,570960,nan
['Adventure' 'Indie'],The Mine,2016-12-20,569520,nan
['Casual'],5-in-1 Pack - Monument Builders: Destination USA,2016-12-20,564340,nan
['Action' 'Adventure'],Watch_Dogs® 2 - Guru Pack,2016-12-20,525016,nan
['Action' 'Adventure'],Watch_Dogs® 2 - EliteSec Pack,2016-12-20,525017,nan
['Action' 'Adventure'],Watch_Dogs® 2 - Black Hat Pack,2016-12-20,525014,nan
['Action'],Tom Clancy's Rainbow Six® Siege - Blitz Bushido Set,2016-12-20,568950,nan
['Action' 'Adventure'],Watch_Dogs® 2 - Supreme Pack,2016-12-20,558391,nan
['Adventure' 'Casual' 'Indie'],Revenge of the Spirit: Rite of Resurrection,2016-12-20,491020,nan
['Indie' 'Racing' 'Sports' 'Early Access'],Acro Storm,2016-12-28,546610,nan
['Adventure' 'Indie' 'RPG'],Angels of Death,2016-12-19,537110,nan
['Free to Play' 'Massively Multiplayer' 'RPG'],UFO Online: Invasion - Implants Kit,2016-12-20,561990,nan
['Design &amp; Illustration' 'Utilities'],Game Character Hub PE: DS Generator Parts,2016-12-20,531601,nan
['Casual'],Crypt Cards - Original Soundtrack,2016-12-20,555250,nan
['Casual' 'Indie'],Duo,2016-12-19,568200,nan
['Casual' 'Indie' 'Simulation'],FourChords Guitar Karaoke - Lenny Kravitz,2016-12-19,565352,nan
['Free to Play' 'Massively Multiplayer' 'RPG' 'Strategy'],Forge of Gods: Promote pack,2016-12-19,537324,nan
['Simulation'],EEP 13 Expert upgrade,2016-12-19,542021,nan
['Simulation'],EEP 13,2016-12-19,541270,nan
['Adventure' 'Casual'],Christmas Eve: Midnight's Call Collector's Edition,2016-12-19,565630,nan
['Indie' 'Strategy' 'Early Access'],Juniper Theory,2017-11-07,564140,nan
['Action' 'Adventure' 'Indie'],Toxic Terror Episode 2: The Lich's Lair,2016-12-16,571820,nan
['Adventure' 'Strategy'],Mansions of Madness - What Lies Within,2016-12-19,558370,nan
['Adventure' 'Indie'],Behind the Memory,2016-11-25,568340,nan
['Strategy'],Age of Empires II HD: Rise of the Rajas,2016-12-19,488060,nan
['Action' 'Indie'],The Turkey of Christmas Past,2016-12-19,565540,nan
['Action' 'Adventure' 'Indie'],Juno's Darkest Hour,2016-12-19,516120,nan
['Action' 'Adventure' 'Indie'],Juno's Darkest Hour - Soundtrack,2016-12-19,570450,nan
['Adventure' 'Indie' 'Simulation'],Investigator - New Year DLC,2016-12-19,571850,nan
['Indie' 'Simulation' 'Sports'],No Seat?,2016-12-19,432270,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Early Access'],Power Overwhelming,2016-12-18,542700,nan
['Action' 'Adventure'],Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour,2016-12-18,530620,nan
['Casual' 'Indie'],Atomic Reconstruction,2016-09-28,568500,nan
['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Simulation' 'Early Access'],Random Journey,2016-12-19,495740,nan
['Indie'],Where are my Internets?,2016-12-16,521580,nan
['Adventure' 'Casual'],Christmas Stories: Nutcracker Collector's Edition,2016-12-16,565600,nan
['Adventure' 'Strategy'],FISH LAKE,2016-12-16,529610,nan
['Action' 'Free to Play'],Rumble Fighter: Unleashed,2016-12-15,357500,nan
"['Action' 'Adventure' 'Casual' 'Free to Play' 'Indie' 'Simulation'
 'Sports' 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Wolves,2016-12-16,569400,nan
['Free to Play'],Clicker Guild,2016-12-16,557810,nan
['Action' 'Casual' 'Indie'],Masky,2016-12-16,554800,nan
['Indie' 'Simulation' 'Early Access'],Lobotomy Corporation | Monster Management Simulation,2016-12-16,568220,nan
['Adventure' 'Casual'],Alicia Griffith – Lakeside Murder,2016-12-16,569380,nan
['Sports' 'Early Access'],Volleyball Unbound - Pro Beach Volleyball,2016-12-16,518040,nan
['Indie' 'Strategy'],Sentinels of the Multiverse - Vengeance,2016-12-16,467511,nan
['Action' 'Adventure' 'Casual' 'Indie'],MAGICAL×SPIRAL,2016-12-20,521510,nan
['Indie'],iFactor,2016-01-09,553570,nan
['Action' 'Indie'],Xmas Shooting - Scramble!!,2016-12-16,560050,nan
['Action' 'Indie' 'Strategy'],Castle Battles,2016-12-16,568370,nan
['Casual' 'Indie'],Access Denied,2016-12-16,562570,nan
['Casual' 'Indie' 'RPG' 'Simulation' 'Strategy'],Tabletop Simulator - Tiny Epic Western,2016-12-16,468736,nan
['Indie' 'Simulation'],Satellite Command,2016-12-16,514670,nan
['Adventure' 'Indie' 'RPG'],VERSUS: The Elite Trials,2016-12-16,568610,nan
['Casual' 'Free to Play' 'Simulation' 'Sports'],Zaccaria Pinball - Space Shuttle 2016 Table,2016-12-16,570120,nan
['Indie' 'Simulation' 'Strategy'],8-Bit Invaders! - Soundtrack,2016-12-16,550710,nan
['Action' 'Casual' 'Indie' 'Strategy'],Alchemic Jousts,2016-12-16,516890,nan
['Adventure' 'Indie' 'Early Access'],ASTRONEER,2016-12-15,361420,nan
['Action' 'Casual' 'Indie'],peakvox Route Candle for Steam,2016-12-15,552210,nan
['Action' 'Indie'],Snowball!,2016-12-16,546550,nan
['Animation &amp; Modeling' 'Design &amp; Illustration' 'Utilities'],J.A.C.K.,2016-12-15,496450,nan
['Strategy'],Little Kingdom 2,2016-12-15,554590,nan
['Indie' 'Simulation'],Rule Your School,2016-12-15,566550,nan
['Indie' 'Simulation'],American Truck Simulator - Christmas Paint Jobs Pack,2016-12-16,566890,nan
