genres,item_name,release_date,item_id,user_id
Casual,Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,2016-11-08,509657,nan
Simulation,Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,2016-11-08,509657,nan
Casual,Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,2016-11-08,509656,nan
Simulation,Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,2016-11-08,509656,nan
Action,SPACE MOUSE 35th Anniversary edition,2016-11-08,546330,nan
Casual,SPACE MOUSE 35th Anniversary edition,2016-11-08,546330,nan
Indie,SPACE MOUSE 35th Anniversary edition,2016-11-08,546330,nan
Adventure,Small Radios Big Televisions - Soundtrack,2016-11-08,520620,nan
Indie,Small Radios Big Televisions - Soundtrack,2016-11-08,520620,nan
Casual,Freebie - Color Blind Pack (Yellow/Blue),2016-10-28,516400,nan
Indie,Freebie - Color Blind Pack (Yellow/Blue),2016-10-28,516400,nan
Action,Relaxation balls,2016-11-05,543360,nan
Adventure,Relaxation balls,2016-11-05,543360,nan
Casual,Relaxation balls,2016-11-05,543360,nan
Indie,Relaxation balls,2016-11-05,543360,nan
Simulation,Relaxation balls,2016-11-05,543360,nan
Indie,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),2016-11-08,550680,nan
RPG,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),2016-11-08,550680,nan
Strategy,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),2016-11-08,550680,nan
Indie,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),2016-11-08,554960,nan
RPG,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),2016-11-08,554960,nan
Strategy,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),2016-11-08,554960,nan
Indie,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),2016-11-08,553930,nan
RPG,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),2016-11-08,553930,nan
Strategy,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),2016-11-08,553930,nan
Indie,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),2016-11-08,554480,nan
RPG,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),2016-11-08,554480,nan
Strategy,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),2016-11-08,554480,nan
Simulation,Brick Rigs,2016-11-07,552100,nan
Early Access,Brick Rigs,2016-11-07,552100,nan
Indie,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),2016-11-08,552830,nan
RPG,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),2016-11-08,552830,nan
Strategy,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),2016-11-08,552830,nan
Casual,VOI,2016-11-07,545690,nan
Indie,VOI,2016-11-07,545690,nan
RPG,Trillion: God of Destruction - Deluxe Pack,2016-11-07,543470,nan
Strategy,Trillion: God of Destruction - Deluxe Pack,2016-11-07,543470,nan
RPG,Trillion: God of Destruction,2016-11-07,451780,nan
Strategy,Trillion: God of Destruction,2016-11-07,451780,nan
Casual,One Night Stand,2016-11-07,549860,nan
Indie,One Night Stand,2016-11-07,549860,nan
Simulation,One Night Stand,2016-11-07,549860,nan
Casual,Wild Animals - Animated Jigsaws,2016-11-07,545960,nan
Simulation,Wild Animals - Animated Jigsaws,2016-11-07,545960,nan
Indie,Rainbow Rage Squad,2016-09-24,549780,nan
Action,Ace of Seafood - Original Soundtrack,2016-11-07,532730,nan
Indie,Ace of Seafood - Original Soundtrack,2016-11-07,532730,nan
Utilities,Driver Booster 4 for Steam,2016-11-07,545110,nan
Utilities,Driver Booster 4 Upgrade to Pro (Lifetime),2016-11-07,546360,nan
Action,Warmada,2016-11-07,548020,nan
Adventure,Warmada,2016-11-07,548020,nan
Indie,Warmada,2016-11-07,548020,nan
RPG,Warmada,2016-11-07,548020,nan
Simulation,Warmada,2016-11-07,548020,nan
Action,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Casual,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Indie,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Simulation,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Sports,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Strategy,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,501171,nan
Adventure,CAFE 0 ~The Sleeping Beast~,2016-10-29,461810,nan
Casual,CAFE 0 ~The Sleeping Beast~,2016-10-29,461810,nan
Indie,CAFE 0 ~The Sleeping Beast~,2016-10-29,461810,nan
Adventure,SuperMoose,2016-11-04,543160,nan
Casual,SuperMoose,2016-11-04,543160,nan
Indie,SuperMoose,2016-11-04,543160,nan
Casual,Ancient Rome 2,2016-11-06,534350,nan
Simulation,Ancient Rome 2,2016-11-06,534350,nan
Strategy,Ancient Rome 2,2016-11-06,534350,nan
Action,Hero's Song™,2016-11-07,413110,nan
RPG,Hero's Song™,2016-11-07,413110,nan
Simulation,Hero's Song™,2016-11-07,413110,nan
Early Access,Hero's Song™,2016-11-07,413110,nan
Casual,Next Stop 2,2016-11-06,544440,nan
Simulation,Next Stop 2,2016-11-06,544440,nan
Strategy,Next Stop 2,2016-11-06,544440,nan
Action,Super Grav,2016-11-07,509820,nan
Adventure,Super Grav,2016-11-07,509820,nan
Indie,Super Grav,2016-11-07,509820,nan
Racing,Super Grav,2016-11-07,509820,nan
Action,Apokalypsis,2016-11-07,547470,nan
Racing,Moto Racer 4 - Space Dasher,2016-11-03,465291,nan
Adventure,Sea of Lies: Mutiny of the Heart Collector's Edition,2016-11-04,551330,nan
Casual,Sea of Lies: Mutiny of the Heart Collector's Edition,2016-11-04,551330,nan
Simulation,European Ship Simulator,2016-11-04,299250,nan
Simulation,World Ship Simulator,2016-11-04,403980,nan
Adventure,Interfectorem,2016-11-04,547840,nan
Action,Pirate Pop Plus,2016-11-04,487350,nan
Casual,Pirate Pop Plus,2016-11-04,487350,nan
Indie,Pirate Pop Plus,2016-11-04,487350,nan
Casual,WayOut,2016-11-04,551110,nan
Indie,WayOut,2016-11-04,551110,nan
Action,Pirate Pop Plus Original Soundtrack,2016-11-04,534030,nan
Casual,Pirate Pop Plus Original Soundtrack,2016-11-04,534030,nan
Indie,Pirate Pop Plus Original Soundtrack,2016-11-04,534030,nan
Action,Call of Duty®: Infinite Warfare - Digital Deluxe Edition,Nov 2016,517831,nan
Adventure,Call of Duty®: Infinite Warfare - Digital Deluxe Edition,Nov 2016,517831,nan
Action,Call of Duty®: Infinite Warfare - Season Pass,2016-11-04,420490,nan
Adventure,Call of Duty®: Infinite Warfare - Season Pass,2016-11-04,420490,nan
Action,Dead Age,2016-07-14,363930,nan
Adventure,Dead Age,2016-07-14,363930,nan
Casual,Dead Age,2016-07-14,363930,nan
Indie,Dead Age,2016-07-14,363930,nan
RPG,Dead Age,2016-07-14,363930,nan
Simulation,Dead Age,2016-07-14,363930,nan
Strategy,Dead Age,2016-07-14,363930,nan
Racing,Moto Racer 4 - Season Pass,2016-11-03,510940,nan
Casual,Meow-Jong,2016-11-03,535910,nan
Simulation,Meow-Jong,2016-11-03,535910,nan
Strategy,Meow-Jong,2016-11-03,535910,nan
Action,Call of Duty®: Infinite Warfare,2016-11-03,292730,nan
Adventure,Call of Duty®: Infinite Warfare,2016-11-03,292730,nan
Action,Melon Simulator™,2016-11-03,437550,nan
Indie,Melon Simulator™,2016-11-03,437550,nan
Simulation,Melon Simulator™,2016-11-03,437550,nan
Early Access,Melon Simulator™,2016-11-03,437550,nan
Action,Leviathan Starblade,2016-11-01,549900,nan
Indie,Fantasy Grounds - D&D Volo's Guide to Monsters,2016-11-03,549380,nan
RPG,Fantasy Grounds - D&D Volo's Guide to Monsters,2016-11-03,549380,nan
Strategy,Fantasy Grounds - D&D Volo's Guide to Monsters,2016-11-03,549380,nan
Action,Rescue your chickens,2016-11-04,551080,nan
Indie,Rescue your chickens,2016-11-04,551080,nan
Action,EmergeNYC,2016-11-03,461430,nan
Casual,EmergeNYC,2016-11-03,461430,nan
Indie,EmergeNYC,2016-11-03,461430,nan
Racing,EmergeNYC,2016-11-03,461430,nan
RPG,EmergeNYC,2016-11-03,461430,nan
Simulation,EmergeNYC,2016-11-03,461430,nan
Strategy,EmergeNYC,2016-11-03,461430,nan
Early Access,EmergeNYC,2016-11-03,461430,nan
Simulation,Football Manager Touch 2017 Starting from the Bottom Challenge,2016-11-03,514683,nan
Sports,Football Manager Touch 2017 Starting from the Bottom Challenge,2016-11-03,514683,nan
Action,End of the Mine Soundtrack,2016-10-28,551300,nan
Adventure,End of the Mine Soundtrack,2016-10-28,551300,nan
Indie,End of the Mine Soundtrack,2016-10-28,551300,nan
Simulation,Football Manager Touch 2017 Fixture Pile-Up Challenge,2016-11-03,514685,nan
Sports,Football Manager Touch 2017 Fixture Pile-Up Challenge,2016-11-03,514685,nan
Simulation,Football Manager Touch 2017 Rise from the Ashes Challenge,2016-11-03,514684,nan
Sports,Football Manager Touch 2017 Rise from the Ashes Challenge,2016-11-03,514684,nan
Simulation,Football Manager Touch 2017 - Attribute Masking,2016-11-03,489842,nan
Sports,Football Manager Touch 2017 - Attribute Masking,2016-11-03,489842,nan
Simulation,Football Manager Touch 2017 - All Job Applications,2016-11-03,489840,nan
Sports,Football Manager Touch 2017 - All Job Applications,2016-11-03,489840,nan
Simulation,Football Manager Touch 2017 - Design a Son,2016-11-03,489844,nan
Sports,Football Manager Touch 2017 - Design a Son,2016-11-03,489844,nan
Simulation,Football Manager Touch 2017 - Board-Override,2016-11-03,489843,nan
Sports,Football Manager Touch 2017 - Board-Override,2016-11-03,489843,nan
Simulation,Football Manager Touch 2017 - National Management,2016-11-03,489846,nan
Sports,Football Manager Touch 2017 - National Management,2016-11-03,489846,nan
Simulation,Football Manager Touch 2017 - No Loan Restrictions,2016-11-03,489847,nan
Sports,Football Manager Touch 2017 - No Loan Restrictions,2016-11-03,489847,nan
Simulation,Football Manager Touch 2017 - All Players Interested,2016-11-03,489841,nan
Sports,Football Manager Touch 2017 - All Players Interested,2016-11-03,489841,nan
Simulation,Football Manager Touch 2017 - Foreign Influx,2016-11-03,489845,nan
Sports,Football Manager Touch 2017 - Foreign Influx,2016-11-03,489845,nan
Simulation,Football Manager Touch 2017 - No Sacking,2016-11-03,489848,nan
Sports,Football Manager Touch 2017 - No Sacking,2016-11-03,489848,nan
Action,Heroes of Issachar,2016-11-03,305720,nan
Adventure,Heroes of Issachar,2016-11-03,305720,nan
Indie,Heroes of Issachar,2016-11-03,305720,nan
RPG,Heroes of Issachar,2016-11-03,305720,nan
Simulation,Heroes of Issachar,2016-11-03,305720,nan
Strategy,Heroes of Issachar,2016-11-03,305720,nan
Early Access,Heroes of Issachar,2016-11-03,305720,nan
Casual,Project Lounge,2016-11-03,508710,nan
Indie,Project Lounge,2016-11-03,508710,nan
Early Access,Project Lounge,2016-11-03,508710,nan
Action,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
Adventure,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
Indie,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
RPG,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
Simulation,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
Strategy,Heroes of Issachar - Developer's Edition,2016-11-03,509890,nan
Action,Digimon Masters Online,2016-11-03,537180,nan
Adventure,Digimon Masters Online,2016-11-03,537180,nan
Casual,Digimon Masters Online,2016-11-03,537180,nan
Free to Play,Digimon Masters Online,2016-11-03,537180,nan
Massively Multiplayer,Digimon Masters Online,2016-11-03,537180,nan
RPG,Digimon Masters Online,2016-11-03,537180,nan
Action,Kittypocalypse - Ungoggled,2016-11-03,529410,nan
Casual,Kittypocalypse - Ungoggled,2016-11-03,529410,nan
Indie,Kittypocalypse - Ungoggled,2016-11-03,529410,nan
Strategy,Kittypocalypse - Ungoggled,2016-11-03,529410,nan
Simulation,Train Simulator: Chessie System U30C Loco Add-On,2016-11-03,376958,nan
Action,Zero G Arena,2016-11-03,467820,nan
Indie,Zero G Arena,2016-11-03,467820,nan
Early Access,Zero G Arena,2016-11-03,467820,nan
Strategy,Sengoku Jidai: Mandate of Heaven,2016-11-03,502361,nan
Action,Woodle Tree 2: Worlds - Soundtrack,2016-11-03,553190,nan
Adventure,Woodle Tree 2: Worlds - Soundtrack,2016-11-03,553190,nan
Massively Multiplayer,Woodle Tree 2: Worlds - Soundtrack,2016-11-03,553190,nan
Indie,Another Brick in the Mall,2016-11-03,521150,nan
Simulation,Another Brick in the Mall,2016-11-03,521150,nan
Strategy,Another Brick in the Mall,2016-11-03,521150,nan
Early Access,Another Brick in the Mall,2016-11-03,521150,nan
Action,Xanadu Next,2016-11-03,312560,nan
RPG,Xanadu Next,2016-11-03,312560,nan
Simulation,Hunting Unlimited 2009,2008-07-22,545940,nan
Simulation,Hunting Unlimited 4,2006-10-24,545920,nan
Action,Painted Memories,2016-11-03,542930,nan
Adventure,Painted Memories,2016-11-03,542930,nan
Indie,Painted Memories,2016-11-03,542930,nan
Action,TRI.DEFENDER,2016-11-02,541960,nan
Casual,TRI.DEFENDER,2016-11-02,541960,nan
Indie,TRI.DEFENDER,2016-11-02,541960,nan
Indie,Pro Skater 2D,2016-11-02,551930,nan
Simulation,Pro Skater 2D,2016-11-02,551930,nan
Sports,Pro Skater 2D,2016-11-02,551930,nan
Indie,Particle Fleet: Emergence - Corporate Bonus,2016-11-03,547070,nan
Simulation,Particle Fleet: Emergence - Corporate Bonus,2016-11-03,547070,nan
Strategy,Particle Fleet: Emergence - Corporate Bonus,2016-11-03,547070,nan
Indie,Anguished,2016-11-03,552310,nan
RPG,Anguished,2016-11-03,552310,nan
Indie,Fantasy Grounds - Savage Worlds Horror Companion,2016-11-02,550640,nan
RPG,Fantasy Grounds - Savage Worlds Horror Companion,2016-11-02,550640,nan
Strategy,Fantasy Grounds - Savage Worlds Horror Companion,2016-11-02,550640,nan
Action,Grim Dragons,2017-02-01,491440,nan
Adventure,Grim Dragons,2017-02-01,491440,nan
Indie,Grim Dragons,2017-02-01,491440,nan
Early Access,Grim Dragons,2017-02-01,491440,nan
Casual,YANKAI'S TRIANGLE,2016-11-02,527740,nan
Indie,YANKAI'S TRIANGLE,2016-11-02,527740,nan
Casual,Jewel Quest Seven Seas Collector's Edition,2016-10-28,540360,nan
Racing,Moto Racer  4,2016-11-03,417430,nan
Simulation,Command LIVE - Don of a New Era,2016-11-02,497610,nan
Strategy,Command LIVE - Don of a New Era,2016-11-02,497610,nan
Action,Metal Noise,2016-09-01,520810,nan
RPG,Metal Noise,2016-09-01,520810,nan
Simulation,Metal Noise,2016-09-01,520810,nan
Indie,Slap The Fly,2016-11-02,543030,nan
Simulation,Slap The Fly,2016-11-02,543030,nan
Action,Grimm: Dark Legacy,2016-11-02,536640,nan
Adventure,Grimm: Dark Legacy,2016-11-02,536640,nan
Indie,Grimm: Dark Legacy,2016-11-02,536640,nan
Indie,Fantasy Grounds - Mini-Dungeon #007: The Pententieyrie (5E),2016-11-02,548730,nan
RPG,Fantasy Grounds - Mini-Dungeon #007: The Pententieyrie (5E),2016-11-02,548730,nan
Strategy,Fantasy Grounds - Mini-Dungeon #007: The Pententieyrie (5E),2016-11-02,548730,nan
Indie,Fantasy Grounds - Mini-Dungeon #008: Carrionholme (5E),2016-11-02,549250,nan
RPG,Fantasy Grounds - Mini-Dungeon #008: Carrionholme (5E),2016-11-02,549250,nan
Strategy,Fantasy Grounds - Mini-Dungeon #008: Carrionholme (5E),2016-11-02,549250,nan
Indie,Fantasy Grounds - Slipstream Setting (Savage Worlds),2016-11-02,551240,nan
RPG,Fantasy Grounds - Slipstream Setting (Savage Worlds),2016-11-02,551240,nan
Strategy,Fantasy Grounds - Slipstream Setting (Savage Worlds),2016-11-02,551240,nan
Adventure,Darkness Ahead,2016-11-02,547710,nan
Indie,Darkness Ahead,2016-11-02,547710,nan
Racing,Ride 2 Limited Edition Bikes Pack,2016-11-02,515110,nan
Simulation,Ride 2 Limited Edition Bikes Pack,2016-11-02,515110,nan
Sports,Ride 2 Limited Edition Bikes Pack,2016-11-02,515110,nan
Action,ASSASSINATION BOX - OST,Nov 2016,552680,nan
Indie,ASSASSINATION BOX - OST,Nov 2016,552680,nan
Simulation,TS Marketplace: ÖBB Rnoos Wagon Pack Add-On,2016-11-02,448204,nan
Indie,King Machine,2016-11-02,521140,nan
Casual,Rocksmith® 2014 Edition - Remastered – Iggy and The Stooges - “Search and Destroy”,2016-11-01,509650,nan
Simulation,Rocksmith® 2014 Edition - Remastered – Iggy and The Stooges - “Search and Destroy”,2016-11-01,509650,nan
Action,Escape From Starkiller Base Level Pack,2016-11-01,466551,nan
Adventure,Escape From Starkiller Base Level Pack,2016-11-01,466551,nan
Casual,Rocksmith® 2014 Edition - Remastered – Marcy Playground - “Sex and Candy”,2016-11-01,509651,nan
Simulation,Rocksmith® 2014 Edition - Remastered – Marcy Playground - “Sex and Candy”,2016-11-01,509651,nan
Action,Septic Savages,2016-10-21,547000,nan
Indie,Septic Savages,2016-10-21,547000,nan
Indie,Fantasy Grounds - Hellfrost Land of Fire (Savage Worlds),2016-11-01,541880,nan
RPG,Fantasy Grounds - Hellfrost Land of Fire (Savage Worlds),2016-11-01,541880,nan
Strategy,Fantasy Grounds - Hellfrost Land of Fire (Savage Worlds),2016-11-01,541880,nan
Indie,Fantasy Grounds - Rippers (Savage Worlds),2016-11-01,546720,nan
RPG,Fantasy Grounds - Rippers (Savage Worlds),2016-11-01,546720,nan
Strategy,Fantasy Grounds - Rippers (Savage Worlds),2016-11-01,546720,nan
Indie,Megalo Polis,2016-02-26,434870,nan
Strategy,Megalo Polis,2016-02-26,434870,nan
Indie,Fantasy Grounds - Sundered Skies: Festival of Madness (Savage Worlds),2016-11-01,548690,nan
RPG,Fantasy Grounds - Sundered Skies: Festival of Madness (Savage Worlds),2016-11-01,548690,nan
Strategy,Fantasy Grounds - Sundered Skies: Festival of Madness (Savage Worlds),2016-11-01,548690,nan
Indie,Fantasy Grounds - Rippers Companion (Savage Worlds),2016-11-01,545310,nan
RPG,Fantasy Grounds - Rippers Companion (Savage Worlds),2016-11-01,545310,nan
Strategy,Fantasy Grounds - Rippers Companion (Savage Worlds),2016-11-01,545310,nan
Indie,Fantasy Grounds - Hellfrost: Shadows of Darkness,2016-11-01,550260,nan
RPG,Fantasy Grounds - Hellfrost: Shadows of Darkness,2016-11-01,550260,nan
Strategy,Fantasy Grounds - Hellfrost: Shadows of Darkness,2016-11-01,550260,nan
Indie,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded,2016-11-01,534580,nan
RPG,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded,2016-11-01,534580,nan
Strategy,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded,2016-11-01,534580,nan
Indie,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded Player's Guide,2016-11-01,534650,nan
RPG,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded Player's Guide,2016-11-01,534650,nan
Strategy,Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded Player's Guide,2016-11-01,534650,nan
Indie,Fantasy Grounds - 50 Fathom's Player's Guide (Savage Worlds),2016-11-01,535180,nan
RPG,Fantasy Grounds - 50 Fathom's Player's Guide (Savage Worlds),2016-11-01,535180,nan
Strategy,Fantasy Grounds - 50 Fathom's Player's Guide (Savage Worlds),2016-11-01,535180,nan
Indie,Fantasy Grounds - Sundered Skies: Mists of the Savannah (Savage Worlds),2016-11-01,549230,nan
RPG,Fantasy Grounds - Sundered Skies: Mists of the Savannah (Savage Worlds),2016-11-01,549230,nan
Strategy,Fantasy Grounds - Sundered Skies: Mists of the Savannah (Savage Worlds),2016-11-01,549230,nan
Indie,Fantasy Grounds - 50 Fathoms (Savage Worlds),2016-11-01,534670,nan
RPG,Fantasy Grounds - 50 Fathoms (Savage Worlds),2016-11-01,534670,nan
Strategy,Fantasy Grounds - 50 Fathoms (Savage Worlds),2016-11-01,534670,nan
Design &amp; Illustration,CameraBag Photo,2016-10-13,548760,nan
Photo Editing,CameraBag Photo,2016-10-13,548760,nan
Utilities,CameraBag Photo,2016-10-13,548760,nan
Action,Vulture Island,2016-10-31,540320,nan
Adventure,Vulture Island,2016-10-31,540320,nan
Casual,Vulture Island,2016-10-31,540320,nan
Indie,Vulture Island,2016-10-31,540320,nan
Action,Izanami's Dream Battle Original Soundtrack,2016-10-31,549640,nan
Casual,Mosaic: Game of Gods,2016-10-31,547390,nan
Action,SPLIT BULLET,2016-10-31,449450,nan
Casual,SPLIT BULLET,2016-10-31,449450,nan
Indie,SPLIT BULLET,2016-10-31,449450,nan
Action,The Secret of Pineview Forest,2016-10-31,451960,nan
Adventure,The Secret of Pineview Forest,2016-10-31,451960,nan
Indie,The Secret of Pineview Forest,2016-10-31,451960,nan
Action,The Ship: Remasted,2016-10-31,383790,nan
Indie,The Ship: Remasted,2016-10-31,383790,nan
Adventure,Creepy Castle,2016-10-31,450440,nan
Indie,Creepy Castle,2016-10-31,450440,nan
RPG,Creepy Castle,2016-10-31,450440,nan
Indie,Franchise Hockey Manager 3,2016-10-31,465660,nan
Simulation,Franchise Hockey Manager 3,2016-10-31,465660,nan
Sports,Franchise Hockey Manager 3,2016-10-31,465660,nan
Strategy,Franchise Hockey Manager 3,2016-10-31,465660,nan
Indie,Hero Boy,2016-10-31,512370,nan
Casual,Gem Forge,2016-11-01,546170,nan
Indie,Gem Forge,2016-11-01,546170,nan
Casual,Shift Orb,2016-11-01,455480,nan
Indie,Shift Orb,2016-11-01,455480,nan
Action,Hybrid Wars - Yoko Takano,2016-11-01,442840,nan
Simulation,FSX Steam Edition: Pilatus PC-9/A Add-On,2016-11-01,500208,nan
Simulation,FSX Steam Edition: US Cities X: Los Angeles Add-On,2016-11-01,536540,nan
Action,Gear Gauntlet,2016-11-01,486890,nan
Casual,Gear Gauntlet,2016-11-01,486890,nan
Indie,Gear Gauntlet,2016-11-01,486890,nan
Racing,Gear Gauntlet,2016-11-01,486890,nan
Action,Super Dungeon Bros,2016-11-01,306000,nan
Adventure,Super Dungeon Bros,2016-11-01,306000,nan
Casual,Super Dungeon Bros,2016-11-01,306000,nan
Indie,Super Dungeon Bros,2016-11-01,306000,nan
Action,Super Dungeon Bros - 80s Soundtrack,2016-11-01,439232,nan
Adventure,Super Dungeon Bros - 80s Soundtrack,2016-11-01,439232,nan
Casual,Super Dungeon Bros - 80s Soundtrack,2016-11-01,439232,nan
Indie,Super Dungeon Bros - 80s Soundtrack,2016-11-01,439232,nan
Action,Super Dungeon Bros - Dubstep Soundtrack,2016-11-01,439230,nan
Adventure,Super Dungeon Bros - Dubstep Soundtrack,2016-11-01,439230,nan
Casual,Super Dungeon Bros - Dubstep Soundtrack,2016-11-01,439230,nan
Indie,Super Dungeon Bros - Dubstep Soundtrack,2016-11-01,439230,nan
Action,Super Dungeon Bros - Heavy Metal Soundtrack,2016-11-01,439231,nan
Adventure,Super Dungeon Bros - Heavy Metal Soundtrack,2016-11-01,439231,nan
Casual,Super Dungeon Bros - Heavy Metal Soundtrack,2016-11-01,439231,nan
Indie,Super Dungeon Bros - Heavy Metal Soundtrack,2016-11-01,439231,nan
Action,Super Dungeon Bros - Soundtrack Bundle 1,2016-11-01,468140,nan
Adventure,Super Dungeon Bros - Soundtrack Bundle 1,2016-11-01,468140,nan
Casual,Super Dungeon Bros - Soundtrack Bundle 1,2016-11-01,468140,nan
Indie,Super Dungeon Bros - Soundtrack Bundle 1,2016-11-01,468140,nan
Action,Super Dungeon Bros - Broettes,2016-11-01,435610,nan
Adventure,Super Dungeon Bros - Broettes,2016-11-01,435610,nan
Casual,Super Dungeon Bros - Broettes,2016-11-01,435610,nan
Indie,Super Dungeon Bros - Broettes,2016-11-01,435610,nan
Action,Owlboy,2016-11-01,115800,nan
Adventure,Owlboy,2016-11-01,115800,nan
Indie,Owlboy,2016-11-01,115800,nan
Adventure,Eisenwald: Blood of November,2016-11-01,528820,nan
Indie,Eisenwald: Blood of November,2016-11-01,528820,nan
RPG,Eisenwald: Blood of November,2016-11-01,528820,nan
Strategy,Eisenwald: Blood of November,2016-11-01,528820,nan
Action,Tom Clancy's Rainbow Six® Siege - Fuze Ghost Recon set,2016-11-01,550880,nan
Action,Kaiju-A-GoGo: Grave Goop Halloween Skin,2016-10-28,544250,nan
Casual,Kaiju-A-GoGo: Grave Goop Halloween Skin,2016-10-28,544250,nan
Indie,Kaiju-A-GoGo: Grave Goop Halloween Skin,2016-10-28,544250,nan
Strategy,Kaiju-A-GoGo: Grave Goop Halloween Skin,2016-10-28,544250,nan
Adventure,Layers of Fear - Soundtrack,2016-10-28,550210,nan
Indie,Layers of Fear - Soundtrack,2016-10-28,550210,nan
Animation &amp; Modeling,Game Character Hub: Portfolio Edition,2016-10-28,529830,nan
Design &amp; Illustration,Game Character Hub: Portfolio Edition,2016-10-28,529830,nan
Action,The face of hope: Underground,2016-10-24,545280,nan
Adventure,The face of hope: Underground,2016-10-24,545280,nan
Indie,The face of hope: Underground,2016-10-24,545280,nan
Action,Operation Breakout,2016-11-01,546660,nan
Adventure,Operation Breakout,2016-11-01,546660,nan
Massively Multiplayer,Operation Breakout,2016-11-01,546660,nan
Casual,Ball of Wonder,2016-10-28,508760,nan
Indie,Ball of Wonder,2016-10-28,508760,nan
Action,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Adventure,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Casual,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Indie,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Simulation,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Sports,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Strategy,Pixel Puzzles Ultimate - Puzzle Pack: 2000 AD,2016-10-28,538600,nan
Indie,Grave Matters,2016-10-27,530680,nan
Strategy,Grave Matters,2016-10-27,530680,nan
Action,ShapeRockets,2016-10-27,531480,nan
Indie,ShapeRockets,2016-10-27,531480,nan
Strategy,Reiner Knizia's The Confrontation - Variant Mode DLC,2016-10-27,549830,nan
Free to Play,Shadowverse CCG,2016-10-27,453480,nan
Strategy,Shadowverse CCG,2016-10-27,453480,nan
Animation &amp; Modeling,RealityCapture,2016-11-02,489180,nan
Design &amp; Illustration,RealityCapture,2016-11-02,489180,nan
Action,Sombrero: Spaghetti Western Mayhem,2016-10-27,472690,nan
Indie,Sombrero: Spaghetti Western Mayhem,2016-10-27,472690,nan
Design &amp; Illustration,ePic Character Generator - Season #2: Female Halloween,2016-10-27,488993,nan
Photo Editing,ePic Character Generator - Season #2: Female Halloween,2016-10-27,488993,nan
Utilities,ePic Character Generator - Season #2: Female Halloween,2016-10-27,488993,nan
Casual,Just Dance 2017,2016-10-27,446560,nan
